0.000000000000000000e+00,-1.955433975116687101e-15
9.973310011396167851e-02,5.827436388065322138e-03
1.994662002279233570e-01,1.165449659945802172e-02
2.991993003418850217e-01,1.748075512353285468e-02
3.989324004558467140e-01,2.330568108285280271e-02
4.986655005698084064e-01,2.912856789814389710e-02
5.983986006837700433e-01,3.494843911724597463e-02
6.981317007977317912e-01,4.076391766470414263e-02
7.978648009116934281e-01,4.657304085450242326e-02
8.975979010256550650e-01,5.237299625604020792e-02
9.973310011396168129e-01,5.815974298121275032e-02
1.097064101253578450e+00,6.392746786866849995e-02
1.196797201367540087e+00,6.966780457270359272e-02
1.296530301481501724e+00,7.536871332956317227e-02
1.396263401595463582e+00,8.101287711748061948e-02
1.495996501709425219e+00,8.657541252878679650e-02
1.595729601823386856e+00,9.202061757676706366e-02
1.695462701937348493e+00,9.729738259277115331e-02
1.795195802051310130e+00,1.023327794537044338e-01
1.894928902165271989e+00,1.070232396049915352e-01
1.994662002279233626e+00,1.112226882353421764e-01
2.094395102393195263e+00,1.147271451351021682e-01
2.194128202507156900e+00,1.172558821025522086e-01
2.293861302621118536e+00,1.184306901984971405e-01
2.393594402735080173e+00,1.177578423885101006e-01
2.493327502849041810e+00,1.146226930843264602e-01
2.593060602963003447e+00,1.083145885740560699e-01
2.692793703076965528e+00,9.810726416792144022e-02
2.792526803190927165e+00,8.341885444779126302e-02
2.892259903304888802e+00,6.405116809546632095e-02
2.991993003418850439e+00,4.044887974029746924e-02
3.091726103532812076e+00,1.384624678370612212e-02
3.191459203646773712e+00,-1.384624678370810318e-02
3.291192303760735349e+00,-4.044887974029941213e-02
3.390925403874696986e+00,-6.405116809546804180e-02
3.490658503988658623e+00,-8.341885444779266467e-02
3.590391604102620260e+00,-9.810726416792256432e-02
3.690124704216581897e+00,-1.083145885740570136e-01
3.789857804330543978e+00,-1.146226930843271680e-01
3.889590904444505615e+00,-1.177578423885106695e-01
3.989324004558467252e+00,-1.184306901984976401e-01
4.089057104672428444e+00,-1.172558821025526943e-01
4.188790204786390525e+00,-1.147271451351027094e-01
4.288523304900352606e+00,-1.112226882353428148e-01
4.388256405014313799e+00,-1.070232396049923401e-01
4.487989505128275880e+00,-1.023327794537054747e-01
4.587722605242237073e+00,-9.729738259277241619e-02
4.687455705356199154e+00,-9.202061757676854858e-02
4.787188805470160347e+00,-8.657541252878844795e-02
4.886921905584122428e+00,-8.101287711748239584e-02
4.986655005698083620e+00,-7.536871332956501801e-02
5.086388105812045701e+00,-6.966780457270564664e-02
5.186121205926006894e+00,-6.392746786867076203e-02
5.285854306039968975e+00,-5.815974298121510955e-02
5.385587406153931056e+00,-5.237299625604267816e-02
5.485320506267892249e+00,-4.657304085450503228e-02
5.585053606381854330e+00,-4.076391766470693900e-02
5.684786706495815523e+00,-3.494843911724897223e-02
5.784519806609777604e+00,-2.912856789814715144e-02
5.884252906723738796e+00,-2.330568108285631032e-02
5.983986006837700877e+00,-1.748075512353657740e-02
6.083719106951662070e+00,-1.165449659946187974e-02
6.183452207065624151e+00,-5.827436388069233940e-03
