0.000000000000000000e+00,-2.033310571812221952e-15
9.973310011396167851e-02,6.602500692074976182e-03
1.994662002279233570e-01,1.320484831565714098e-02
2.991993003418850217e-01,1.980686698138931640e-02
3.989324004558467140e-01,2.640833116167429565e-02
4.986655005698084064e-01,3.300893019089239794e-02
5.983986006837700433e-01,3.960821786551694396e-02
6.981317007977317912e-01,4.620553835328933268e-02
7.978648009116934281e-01,5.279991546001793629e-02
8.975979010256550650e-01,5.938988597204933328e-02
9.973310011396168129e-01,6.597324803624643463e-02
1.097064101253578450e+00,7.254668090464785890e-02
1.196797201367540087e+00,7.910517015983872802e-02
1.296530301481501724e+00,8.564113938005918358e-02
1.396263401595463582e+00,9.214313950433355993e-02
1.495996501709425219e+00,9.859387377090179927e-02
1.595729601823386856e+00,1.049672284534986927e-01
1.695462701937348493e+00,1.112238253549116124e-01
1.795195802051310130e+00,1.173043971802876645e-01
1.894928902165271989e+00,1.231200046801601139e-01
1.994662002279233626e+00,1.285377814542478792e-01
2.094395102393195263e+00,1.333605951007069412e-01
2.194128202507156900e+00,1.372990016066271968e-01
2.293861302621118536e+00,1.399347448252699910e-01
2.393594402735080173e+00,1.406780646634008813e-01
2.493327502849041810e+00,1.387284292811721553e-01
2.593060602963003447e+00,1.330628300304651790e-01
2.692793703076965528e+00,1.224981721930710893e-01
2.792526803190927165e+00,1.058948169333247813e-01
2.892259903304888802e+00,8.255355363231461907e-02
2.991993003418850439e+00,5.275359307816777921e-02
3.091726103532812076e+00,1.817647730404680154e-02
3.191459203646773712e+00,-1.817647730404876177e-02
3.291192303760735349e+00,-5.275359307816952781e-02
3.390925403874696986e+00,-8.255355363231614563e-02
3.490658503988658623e+00,-1.058948169333259748e-01
3.590391604102620260e+00,-1.224981721930719636e-01
3.690124704216581897e+00,-1.330628300304657896e-01
3.789857804330543978e+00,-1.387284292811726827e-01
3.889590904444505615e+00,-1.406780646634012977e-01
3.989324004558467252e+00,-1.399347448252703796e-01
4.089057104672428444e+00,-1.372990016066275853e-01
4.188790204786390525e+00,-1.333605951007074131e-01
4.288523304900352606e+00,-1.285377814542484898e-01
4.388256405014313799e+00,-1.231200046801609049e-01
4.487989505128275880e+00,-1.173043971802886776e-01
4.587722605242237073e+00,-1.112238253549128753e-01
4.687455705356199154e+00,-1.049672284535001360e-01
4.787188805470160347e+00,-9.859387377090335358e-02
4.886921905584122428e+00,-9.214313950433518363e-02
4.986655005698083620e+00,-8.564113938006097382e-02
5.086388105812045701e+00,-7.910517015984065703e-02
5.186121205926006894e+00,-7.254668090464989894e-02
5.285854306039968975e+00,-6.597324803624864120e-02
5.385587406153931056e+00,-5.938988597205173414e-02
5.485320506267892249e+00,-5.279991546002051755e-02
5.585053606381854330e+00,-4.620553835329214987e-02
5.684786706495815523e+00,-3.960821786551999707e-02
5.784519806609777604e+00,-3.300893019089571473e-02
5.884252906723738796e+00,-2.640833116167787611e-02
5.983986006837700877e+00,-1.980686698139312238e-02
6.083719106951662070e+00,-1.320484831566113779e-02
6.183452207065624151e+00,-6.602500692079052783e-03
