0.000000000000000000e+00,-2.015496273304190438e-15
9.973310011396167851e-02,6.191142569375487036e-03
1.994662002279233570e-01,1.238204158335199853e-02
2.991993003418850217e-01,1.857241872260576021e-02
3.989324004558467140e-01,2.476192080092552011e-02
4.986655005698084064e-01,3.095006816876944358e-02
5.983986006837700433e-01,3.713618370824973980e-02
6.981317007977317912e-01,4.331929154455931713e-02
7.978648009116934281e-01,4.949796997482205224e-02
8.975979010256550650e-01,5.567013616023309269e-02
9.973310011396168129e-01,6.183272977874598036e-02
1.097064101253578450e+00,6.798124762250958020e-02
1.196797201367540087e+00,7.410905883458734911e-02
1.296530301481501724e+00,8.020639810615068366e-02
1.396263401595463582e+00,8.625888744555863796e-02
1.495996501709425219e+00,9.224537065186208529e-02
1.595729601823386856e+00,9.813475167715186853e-02
1.695462701937348493e+00,1.038814021147980021e-01
1.795195802051310130e+00,1.094185409218216970e-01
1.894928902165271989e+00,1.146488005087071965e-01
1.994662002279233626e+00,1.194310188419659136e-01
2.094395102393195263e+00,1.235622522566496573e-01
2.194128202507156900e+00,1.267543545038689046e-01
2.293861302621118536e+00,1.286057593943724098e-01
2.393594402735080173e+00,1.285723117582506791e-01
2.493327502849041810e+00,1.259475210131231482e-01
2.593060602963003447e+00,1.198736064422338266e-01
2.692793703076965528e+00,1.094185047204299377e-01
2.792526803190927165e+00,9.376074302366829705e-02
2.892259903304888802e+00,7.250044744173331224e-02
2.991993003418850439e+00,4.603379983786975299e-02
3.091726103532812076e+00,1.580495854334742004e-02
3.191459203646773712e+00,-1.580495854334933170e-02
3.291192303760735349e+00,-4.603379983787153629e-02
3.390925403874696986e+00,-7.250044744173493594e-02
3.490658503988658623e+00,-9.376074302366957380e-02
3.590391604102620260e+00,-1.094185047204309508e-01
3.690124704216581897e+00,-1.198736064422346870e-01
3.789857804330543978e+00,-1.259475210131237310e-01
3.889590904444505615e+00,-1.285723117582511787e-01
3.989324004558467252e+00,-1.286057593943727428e-01
4.089057104672428444e+00,-1.267543545038692099e-01
4.188790204786390525e+00,-1.235622522566500875e-01
4.288523304900352606e+00,-1.194310188419664964e-01
4.388256405014313799e+00,-1.146488005087079598e-01
4.487989505128275880e+00,-1.094185409218227517e-01
4.587722605242237073e+00,-1.038814021147992928e-01
4.687455705356199154e+00,-9.813475167715332570e-02
4.787188805470160347e+00,-9.224537065186375062e-02
4.886921905584122428e+00,-8.625888744556041432e-02
4.986655005698083620e+00,-8.020639810615258491e-02
5.086388105812045701e+00,-7.410905883458937526e-02
5.186121205926006894e+00,-6.798124762251175901e-02
5.285854306039968975e+00,-6.183272977874820775e-02
5.385587406153931056e+00,-5.567013616023548661e-02
5.485320506267892249e+00,-4.949796997482466127e-02
5.585053606381854330e+00,-4.331929154456211351e-02
5.684786706495815523e+00,-3.713618370825282067e-02
5.784519806609777604e+00,-3.095006816877278466e-02
5.884252906723738796e+00,-2.476192080092909018e-02
5.983986006837700877e+00,-1.857241872260955926e-02
6.083719106951662070e+00,-1.238204158335595544e-02
6.183452207065624151e+00,-6.191142569379508992e-03
