0.000000000000000000e+00,1.753336392081932260e+01
1.010896823738643008e-01,-7.767094895776594399e+00
2.021793647477286016e-01,6.751611823915394384e-01
3.032690471215929162e-01,-1.151764830093401741e-02
4.043587294954572031e-01,3.854126858055452763e-05
5.054484118693215455e-01,-2.536836189135735273e-08
6.065380942431858324e-01,3.185957760713487997e-12
7.076277766170501193e-01,-1.221077583703282085e-16
8.087174589909144062e-01,-6.051258713605080959e-21
9.098071413647786931e-01,-3.373580074492398377e-25
1.010896823738643091e+00,-5.626966148328684526e-30
1.111986506112507378e+00,-3.011764336170479015e-35
1.213076188486371665e+00,-5.168754107761959192e-41
1.314165870860235952e+00,-2.844466845597095519e-47
1.415255553234100239e+00,-5.018758504262035258e-54
1.516345235607964526e+00,-2.838253347102457008e-61
1.617434917981828812e+00,-5.143085559982422406e-69
1.718524600355693099e+00,-2.985203951814487846e-77
1.819614282729557386e+00,-5.548580608236392951e-86
1.920703965103421673e+00,-3.301909360410678492e-95
2.021793647477286182e+00,-6.290701885075939956e-105
2.122883329851150247e+00,-3.837437386630931864e-115
2.223973012225014756e+00,-7.498303132078139179e-126
2.325062694598878821e+00,-4.696664417605246092e-137
2.426152376972743330e+00,-9.441697196081367165e-149
2.527242059346607395e+00,-6.102867160667309027e-161
2.628331741720471904e+00,-1.271582919333558815e-173
2.729421424094335968e+00,-8.569061990627336847e-187
2.830511106468200477e+00,-1.875333012675020237e-200
2.931600788842064542e+00,-1.338983359241498501e-214
3.032690471215929051e+00,-3.133314734453660207e-229
3.133780153589793116e+00,-2.412102901917518887e-244
3.234869835963657625e+00,-2.412102902013953160e-244
3.335959518337522134e+00,-3.133314734538515001e-229
3.437049200711386199e+00,-1.338983359273162158e-214
3.538138883085250708e+00,-1.875333012167385624e-200
3.639228565459114773e+00,-8.569061990627336847e-187
3.740318247832979281e+00,-1.271582919310045090e-173
3.841407930206843346e+00,-6.102867162356935904e-161
3.942497612580707855e+00,-9.441697195643615668e-149
4.043587294954572364e+00,-4.696664417770587840e-137
4.144676977328436429e+00,-7.498303131468665118e-126
4.245766659702300494e+00,-3.837437386577580756e-115
4.346856342076164559e+00,-6.290701884836622295e-105
4.447946024450029512e+00,-3.301909360535853197e-95
4.549035706823893577e+00,-5.548580608236392951e-86
4.650125389197757642e+00,-2.985203951738242337e-77
4.751215071571621706e+00,-5.143085560370992997e-69
4.852304753945486659e+00,-2.838253347120060629e-61
4.953394436319350724e+00,-5.018758504327875985e-54
5.054484118693214789e+00,-2.844466845461324397e-47
5.155573801067079742e+00,-5.168754107781858312e-41
5.256663483440943807e+00,-3.011764336148536152e-35
5.357753165814807872e+00,-5.626966148573349837e-30
5.458842848188671937e+00,-3.373580074492398377e-25
5.559932530562536890e+00,-6.051258713486046451e-21
5.661022212936400955e+00,-1.221077583706760468e-16
5.762111895310265020e+00,3.185957760713583720e-12
5.863201577684129084e+00,-2.536836189135726339e-08
5.964291260057994037e+00,3.854126858055449375e-05
6.065380942431858102e+00,-1.151764830093401741e-02
6.166470624805722167e+00,6.751611823915395494e-01
6.267560307179586232e+00,-7.767094895776594399e+00
