0.000000000000000000e+00,1.753336392081932260e+01
1.010896823738643008e-01,-9.973147260002772185e+00
2.021793647477286016e-01,1.835278373375845984e+00
3.032690471215929162e-01,-1.092764045353457059e-01
4.043587294954572031e-01,2.104281964428829713e-03
5.054484118693215455e-01,-1.314113680055079327e-05
6.065380942431858324e-01,2.581608312477165990e-08
7.076277766170501193e-01,-2.551823672522289473e-11
8.087174589909144062e-01,-5.377215371728162124e-14
9.098071413647786931e-01,-2.101620429317977083e-16
1.010896823738643091e+00,-4.051691310852906177e-19
1.111986506112507378e+00,-4.132654168258232871e-22
1.213076188486371665e+00,-2.228369576866508937e-25
1.314165870860235952e+00,-6.352471664219423701e-29
1.415255553234100239e+00,-9.572511831285165985e-33
1.516345235607964526e+00,-7.622821772398483194e-37
1.617434917981828812e+00,-3.206790520186126471e-41
1.718524600355693099e+00,-7.124433307920321447e-46
1.819614282729557386e+00,-8.356702353823880436e-51
1.920703965103421673e+00,-5.174187222940778618e-56
2.021793647477286182e+00,-1.691014357132867223e-61
2.122883329851150247e+00,-2.917480300231597492e-67
2.223973012225014756e+00,-2.658246825132744608e-73
2.325062694598878821e+00,-1.280073073180711006e-79
2.426152376972743330e+00,-3.261785983594544774e-86
2.527242059346607395e+00,-4.406022537255288888e-93
2.628331741720471904e+00,-3.163094210265547391e-100
2.729421424094335968e+00,-1.210884197432678589e-107
2.830511106468200477e+00,-2.481971852135200519e-115
2.931600788842064542e+00,-2.736465642968336037e-123
3.032690471215929051e+00,-1.630280932771128825e-131
3.133780153589793116e+00,-5.267992019933737634e-140
3.234869835963657625e+00,-5.267992020144348124e-140
3.335959518337522134e+00,-1.630280932815279512e-131
3.437049200711386199e+00,-2.736465643033046650e-123
3.538138883085250708e+00,-2.481971851463354805e-115
3.639228565459114773e+00,-1.210884197432678589e-107
3.740318247832979281e+00,-3.163094210207055953e-100
3.841407930206843346e+00,-4.406022538475131364e-93
3.942497612580707855e+00,-3.261785983443316827e-86
4.043587294954572364e+00,-1.280073073225774650e-79
4.144676977328436429e+00,-2.658246824916678204e-73
4.245766659702300494e+00,-2.917480300191036385e-67
4.346856342076164559e+00,-1.691014357068535713e-61
4.447946024450029512e+00,-5.174187223136930966e-56
4.549035706823893577e+00,-8.356702353823880436e-51
4.650125389197757642e+00,-7.124433307738355813e-46
4.751215071571621706e+00,-3.206790520428406437e-41
4.852304753945486659e+00,-7.622821772445761061e-37
4.953394436319350724e+00,-9.572511831410746412e-33
5.054484118693214789e+00,-6.352471663916209619e-29
5.155573801067079742e+00,-2.228369576875088209e-25
5.256663483440943807e+00,-4.132654168228123759e-22
5.357753165814807872e+00,-4.051691311029077249e-19
5.458842848188671937e+00,-2.101620429317977083e-16
5.559932530562536890e+00,-5.377215371622386606e-14
5.661022212936400955e+00,-2.551823672529558969e-11
5.762111895310265020e+00,2.581608312477243745e-08
5.863201577684129084e+00,-1.314113680055074584e-05
5.964291260057994037e+00,2.104281964428827978e-03
6.065380942431858102e+00,-1.092764045353457059e-01
6.166470624805722167e+00,1.835278373375846206e+00
6.267560307179586232e+00,-9.973147260002772185e+00
